-1.963555204744889338e+01,-1.416162456314249063e+01
-1.914300185989008085e+01,-1.416128449029731762e+01
-1.864840141050369837e+01,-1.416037787388732738e+01
-1.815202912776191013e+01,-1.415870277192913917e+01
-1.765414273883395069e+01,-1.415611117452940526e+01
-1.715497998287456127e+01,-1.415250406486816814e+01
-1.665475932578457829e+01,-1.414782668914862818e+01
-1.615368067589481527e+01,-1.414206403189010430e+01
-1.565192610002408813e+01,-1.413523649294087470e+01
-1.514966053936275259e+01,-1.412739576258769958e+01
-1.464703252463248973e+01,-1.411862089113871654e+01
-1.414417488997365879e+01,-1.410901454935646981e+01
-1.364120548501110974e+01,-1.409869947611787389e+01
-1.313822788454956125e+01,-1.408781510967774864e+01
-1.263533209534967838e+01,-1.407651439891274059e+01
-1.213259525943582062e+01,-1.406496079092240947e+01
-1.163008235338649499e+01,-1.405332539136408165e+01
-1.112784688305870162e+01,-1.404178429389839167e+01
-1.062593157319711779e+01,-1.403051607512214005e+01
-1.012436905137922949e+01,-1.401969945136522000e+01
-9.623182525747413507e+00,-1.400951109372841863e+01
-9.122386455979167863e+00,-1.400012359773876902e+01
-8.621987216946344290e+00,-1.399170360399924284e+01
-8.121983754514648268e+00,-1.398441006620948102e+01
-7.622368232934299215e+00,-1.397839266293438065e+01
-7.123126673273070253e+00,-1.397379034949719667e+01
-6.624239582342550392e+00,-1.397073004637394611e+01
-6.125682571568933810e+00,-1.396932546046586765e+01
-5.627426965259271441e+00,-1.396967603562666937e+01
-5.129440397714162714e+00,-1.397186602882128525e+01
-4.631687398638113962e+00,-1.397596370829292312e+01
-4.134129966298583980e+00,-1.398202067011512106e+01
-3.636728127884573780e+00,-1.399007126950555957e+01
-3.139440486516200224e+00,-1.400013216327839238e+01
-2.642224754355932959e+00,-1.401220195981181860e+01
-2.145038271272795782e+00,-1.402626097290763951e+01
-1.647838508510510280e+00,-1.404227107591955814e+01
-1.150583556810587993e+00,-1.406017565252696322e+01
-6.532325984416011977e-01,-1.407989964053092180e+01
-1.557463625854538236e-01,-1.410134966504916321e+01
3.419124364680783401e-01,-1.412441425748674284e+01
8.397786788675745129e-01,-1.414896415665918639e+01
1.337884437035938845e+00,-1.417485268844481361e+01
1.836258592344943708e+00,-1.420191622034304402e+01
2.334926471177382723e+00,-1.422997468731530724e+01
2.833909500925752667e+00,-1.425883218528547935e+01
3.333224886476358506e+00,-1.428827762867644324e+01
3.832885307727837088e+00,-1.431808546835953599e+01
4.332898638693034599e+00,-1.434801646639375861e+01
4.833267688733116074e+00,-1.437781852393125170e+01
5.333989966472953981e+00,-1.440722755866605453e+01
5.835057466946617311e+00,-1.443596842820266346e+01
6.336456482522015321e+00,-1.446375589572128639e+01
6.838167438153538669e+00,-1.449029563431641776e+01
7.340164751511698782e+00,-1.451528526638560379e+01
7.842416718538714804e+00,-1.453841543444503692e+01
8.344885424978910393e+00,-1.455937089974873366e+01
8.847526684432953203e+00,-1.457783166508818162e+01
9.350290003484824197e+00,-1.459347411814892581e+01
9.853118574450471456e+00,-1.460597219180112738e+01
1.035594929629708894e+01,-1.461499853770065194e+01
1.085871282428196771e+01,-1.462022570957748435e+01
1.136133364885982289e+01,-1.462132735258828298e+01
1.186373020440760584e+01,-1.461797939510961086e+01
1.236581500831568015e+01,-1.460986123934893222e+01
1.286749483099433178e+01,-1.459665694714971806e+01
1.336867089734453273e+01,-1.457805641736772095e+01
1.386923912024193228e+01,-1.455375655119501133e+01
1.436909036658295591e+01,-1.452346240180852455e+01
1.486811075644209978e+01,-1.448688830471999012e+01
1.536618199588907174e+01,-1.444375898520369361e+01
1.586318174401508685e+01,-1.439381063917923598e+01
1.635898401471696673e+01,-1.433679198392560927e+01
1.685345961378811452e+01,-1.427246527500367179e+01
1.734647661186526335e+01,-1.420060728576351039e+01
1.783790085378002743e+01,-1.412101024581368414e+01
1.832759650486401526e+01,-1.403348273482879094e+01
1.881542663475664057e+01,-1.393785052807237790e+01
1.930125383926443305e+01,-1.383395739001182001e+01
1.939927249075447335e+01,-1.382269472768054364e+01
1.987021843684123112e+01,-1.368794923935974772e+01
2.033621039503941574e+01,-1.354225995595266951e+01
2.079702501950170657e+01,-1.338548254130575543e+01
2.125244989414213492e+01,-1.321749956127195524e+01
2.170228420409112147e+01,-1.303822075467235031e+01
2.214633933866041104e+01,-1.284758317646599224e+01
2.258443942761930501e+01,-1.264555121795202730e+01
2.301642181258338482e+01,-1.243211650882814290e+01
2.344213745531716953e+01,-1.220729770592941499e+01
2.386145128475195065e+01,-1.197114017347155013e+01
2.427424248452012989e+01,-1.172371555962265077e+01
2.468040472280740971e+01,-1.146512127422747795e+01
2.507984632632411248e+01,-1.119547987250832755e+01
2.547249040019698896e+01,-1.091493834956651554e+01
2.585827489558277748e+01,-1.062366735050857969e+01
2.623715262680491378e+01,-1.032186030102118224e+01
2.660909123981458890e+01,-1.000973246321881582e+01
2.697407313377762250e+01,-9.687519921588364724e+00
2.733209533758834198e+01,-9.355478503854543604e+00
2.768316934311182820e+01,-9.013882641590244660e+00
2.802732089695589224e+01,-8.663024175395928950e+00
2.836458975257401249e+01,-8.303211109472030671e+00
2.869502938450063212e+01,-7.934766320408446205e+00
2.901870666652005326e+01,-7.558026225015218813e+00
2.933570151557035643e+01,-7.173339412018311378e+00
2.964610650318353535e+01,-6.781065242444739738e+00
2.995002643626325778e+01,-6.381572423520967874e+00
3.024757790900152798e+01,-5.975237560908585266e+00
3.053888882773558322e+01,-5.562443694101471436e+00
3.082409791054633175e+01,-5.143578819808375613e+00
3.110335416339966486e+01,-4.719034408144953119e+00
3.137681633463191844e+01,-4.289203916459431554e+00
3.164465234958091244e+01,-3.854481305615848896e+00
3.190703872716369460e+01,-3.415259563558869615e+00
3.216415998020251266e+01,-2.971929240984451326e+00
3.241620800130019830e+01,-2.524877003940126485e+00
3.266338143606630950e+01,-2.074484208179161016e+00
3.290588504549541682e+01,-1.621125500092567506e+00
3.314392905929869926e+01,-1.165167449043014614e+00
3.337772852199035611e+01,-7.069672159246493948e-01
3.360750263353001088e+01,-2.468712627730376141e-01
3.383347408632248232e+01,2.147858917509459786e-01
3.405586840037619112e+01,6.776828661790794683e-01
3.427491325842165537e+01,1.141512554531544765e+00
3.449083784279120835e+01,1.605983204266571818e+00
3.470387217586135620e+01,2.070819429059678640e+00
3.491424646585910097e+01,2.535763151588767528e+00
3.512219045983354704e+01,3.000574471500680573e+00
3.532793280559403115e+01,3.465032453735460649e+00
3.553170042441617227e+01,3.928935832384130578e+00
3.573371789631718798e+01,4.392103625255895594e+00
3.593420685970163220e+01,4.854375654330834067e+00
3.613338542717910684e+01,5.315612967273928291e+00
3.633146761935505253e+01,5.775698155186454130e+00
3.652866281839605733e+01,6.234535561770680800e+00
3.672517524317095194e+01,6.692051379083700624e+00
3.692120344776907359e+01,7.148193625056517675e+00
3.711693984519689593e+01,7.602931997954247123e+00
3.731257025805445693e+01,8.056257602953355246e+00
3.750827349799286736e+01,8.508182546011997971e+00
3.770422097575414000e+01,8.958739390209235154e+00
3.790057634359489214e+01,9.407980469729235296e+00
3.809749517189482049e+01,9.855977056666336722e+00
3.829512466175175689e+01,1.030281837582695559e+01
3.849360339536422515e+01,1.074861046270416054e+01
3.869306112600310144e+01,1.119347485980113177e+01
3.889361860937341930e+01,1.163754714647911115e+01
3.909538747816796445e+01,1.208097529750612509e+01
3.929847016161363626e+01,1.252391786548217922e+01
3.950295985181216452e+01,1.296654198231697919e+01
3.970894051867631447e+01,1.340902117493614654e+01
3.991648697526309775e+01,1.385153299039182784e+01
4.012566499530500153e+01,1.429425642555370146e+01
4.033653148474088823e+01,1.473736915655621615e+01
4.054913470904764949e+01,1.518104456317817252e+01
4.076351457817412438e+01,1.562544854333047439e+01
4.097970299087826618e+01,1.607073611282805459e+01
4.119772424026935198e+01,1.651704778562189446e+01
4.141759548235611987e+01,1.696450572966712045e+01
4.163932726940239348e+01,1.741320969360311111e+01
4.186292414989145527e+01,1.786323269942148428e+01
4.208838533690048678e+01,1.831461649629809685e+01
4.231570544668635137e+01,1.876736677076492654e+01
4.254487530928400929e+01,1.922144810839746398e+01
4.277588285291911063e+01,1.967677870219432990e+01
4.300871406403583563e+01,2.013322480282417004e+01
4.324335402474122958e+01,2.059059490591645769e+01
4.347978802946778387e+01,2.104863367157174636e+01
